title,title_english,title_romaji,title_native,year,season,format,episodes,canonical_key,mal_id,anilist_id,kitsu_id,anidb_id,imdb_id,tvdb_id,tmdb_id,simkl_id,status,progress,score,last_updated,source
Spy x Family,SPY x FAMILY,Spy x Family,スパイファミリー,2022,SPRING,TV,12,kitsu_45398,50265,140960,45398,16947,tt13706018,405920,120089,,watching,7,0,2026-06-30T11:43:05.684000+00:00,
Spy x Family Part 2,Spy x Family 1st Season Cour 2,Spy x Family Part 2,SPY×FAMILY 2クール,2022,FALL,TV,13,mal_50602,50602,142838,45619,17061,tt13706018,405920,120089,1809622,completed,13,0,2026-08-07T18:36:06+00:00,
Spy x Family Part 2,Spy x Family 1st Season Cour 2,Spy x Family Part 2,SPY×FAMILY 2クール,2022,FALL,TV,13,kitsu_45619,50602,142838,45619,17061,tt13706018,405920,120089,,watching,2,0,2025-02-15T18:43:13.030000+00:00,
Spy x Family Season 2,Spy x Family 2nd Season,Spy x Family Season 2,スパイファミリー (2023),2023,FALL,TV,12,mal_53887,53887,158927,46873,17784,tt13706018,405920,120089,2060000,watching,12,0,2026-08-07T18:36:17+00:00,
Spy x Family Season 2,Spy x Family 2nd Season,Spy x Family Season 2,スパイファミリー (2023),2023,FALL,TV,12,kitsu_46873,53887,158927,46873,17784,tt13706018,405920,120089,,watching,1,0,2026-01-23T11:53:39.726000+00:00,
Spy x Family Season 3,Spy x Family 3rd Season,Spy x Family Season 3,スパイファミリー 3,2025,FALL,TV,13,mal_59027,59027,177937,48939,18677,tt13706018,405920,120089,2487518,watching,13,0,2026-08-07T18:36:29+00:00,
Spy x Family Season 3,Spy x Family 3rd Season,Spy x Family Season 3,スパイファミリー 3,2025,FALL,TV,13,kitsu_48939,59027,177937,48939,18677,tt13706018,405920,120089,,watching,7,0,2026-01-23T11:53:39.697000+00:00,
Steel Ball Run: JoJo no Kimyou na Bouken,JoJo no Kimyou na Bouken Part 7: Steel Ball Run,Steel Ball Run: JoJo no Kimyou na Bouken,ジョジョの奇妙な冒険 STEEL BALL RUN - 1st Stage,2026,WINTER,ONA,1,mal_61469,61469,190327,49847,19287,tt2359704,262954,45790,2754038,watching,1,0,2026-06-30T12:13:53.608000+00:00,
Steel Ball Run: JoJo no Kimyou na Bouken,JoJo no Kimyou na Bouken Part 7: Steel Ball Run,Steel Ball Run: JoJo no Kimyou na Bouken,ジョジョの奇妙な冒険 STEEL BALL RUN - 1st Stage,2026,WINTER,ONA,1,kitsu_49847,61469,190327,49847,19287,tt2359704,262954,45790,,watching,1,0,2026-06-30T12:13:53.608000+00:00,
Steins;Gate,Steins-Gate e a Teoria do Caos,Steins;Gate,シュタインズ ゲート,2011,SPRING,TV,24,mal_9253,9253,9253,5646,7729,tt1910272,244061,42509,38960,plantowatch,0,0,2026-08-07T21:10:41.801019+00:00,
Steins;Gate,Steins-Gate e a Teoria do Caos,Steins;Gate,シュタインズ ゲート,2011,SPRING,TV,24,kitsu_5646,9253,9253,5646,7729,tt1910272,244061,42509,,plantowatch,0,0,2018-03-01T04:46:32.890000+00:00,
Steven Universe,,Steven Universe,,2013,FALL,TV,52,kitsu_10735,,,10735,,,,,,completed,52,0,2018-03-01T05:11:54.283000+00:00,
Summertime Render,A Ilha das Sombras,Summertime Render,サマータイムレンダ,2022,SPRING,TV,25,mal_47194,47194,129201,44032,16033,tt15686254,407306,117933,1536163,plantowatch,0,0,2026-08-07T21:10:41.801567+00:00,
Summertime Render,A Ilha das Sombras,Summertime Render,サマータイムレンダ,2022,SPRING,TV,25,kitsu_44032,47194,129201,44032,16033,tt15686254,407306,117933,,plantowatch,0,0,2026-06-30T11:42:21.146000+00:00,
Supernatural The Animation,Supernatural: The Anime Series,Supernatural The Animation,スーパーナチュラル・ザ・アニメーション,2011,WINTER,OVA,22,mal_8986,8986,8986,5562,7654,tt1679482,197001,32871,38876,plantowatch,22,8,2026-07-06T13:45:09+00:00,
Supernatural The Animation,Supernatural: The Anime Series,Supernatural The Animation,スーパーナチュラル・ザ・アニメーション,2011,WINTER,OVA,22,kitsu_5562,8986,8986,5562,7654,tt1679482,197001,32871,,completed,22,8,2026-06-30T11:58:36.306000+00:00,
Suzume no Tojimari,Suzume no Tojimari - A Porta Fechada de Suzume,Suzume no Tojimari,すずめの戸締まり,2022,FALL,MOVIE,1,mal_50594,50594,142770,45597,17041,tt16428256,,916224,1807454,completed,1,0,2026-07-21T07:30:32+00:00,
Suzume no Tojimari,Suzume no Tojimari - A Porta Fechada de Suzume,Suzume no Tojimari,すずめの戸締まり,2022,FALL,MOVIE,1,kitsu_45597,50594,142770,45597,17041,tt16428256,,[916224],1807454,completed,1,0,2025-02-15T18:43:04.821000+00:00,
Sword Art Online,Sword Art Online: Fairy Dance,Sword Art Online,ソードアート・オンライン,2012,SUMMER,TV,25,mal_11757,11757,11757,6589,8692,tt2250192,259640,45782,37226,plantowatch,25,0,2026-07-21T10:00:08+00:00,
Sword Art Online,Sword Art Online: Fairy Dance,Sword Art Online,ソードアート・オンライン,2012,SUMMER,TV,25,kitsu_6589,11757,11757,6589,8692,tt2250192,259640,45782,,completed,25,0,2026-02-10T13:22:04.337000+00:00,
Sword Art Online II,Sword Art Online: Season 2,Sword Art Online II,ソードアート・オンライン II,2014,SUMMER,TV,24,mal_21881,21881,20594,8174,10376,tt2250192,259640/2,45782,46206,completed,24,0,2026-06-30T11:54:03.493000+00:00,
Sword Art Online II,Sword Art Online: Season 2,Sword Art Online II,ソードアート・オンライン II,2014,SUMMER,TV,24,kitsu_8174,21881,20594,8174,10376,tt2250192,259640,45782,,completed,24,0,2026-06-30T11:54:03.493000+00:00,
Sword Art Online: Extra Edition,Sword Art Online EE - Die Unterwasser-Quest,Sword Art Online: Extra Edition,ソードアート・オンライン Extra Edition,2013,FALL,SPECIAL,1,mal_20021,20021,20021,7914,10022,tt2250192,259640,45782,45406,watching,0,0,2026-08-07T21:10:41.801157+00:00,
Sword Art Online: Extra Edition,Sword Art Online EE - Die Unterwasser-Quest,Sword Art Online: Extra Edition,ソードアート・オンライン Extra Edition,2013,FALL,SPECIAL,1,kitsu_7914,20021,20021,7914,10022,tt2250192,259640,45782,,watching,0,0,2026-01-23T11:53:07.653000+00:00,
Ta ga Tame no Alchemist,For Whom The Alchemist Exists The Movie,Ta ga Tame no Alchemist,タガタメ,2019,SPRING,MOVIE,1,mal_37262,37262,107864,41761,13784,tt9715318,,597419,763237,completed,1,0,2026-07-05T13:45:10+00:00,
Ta ga Tame no Alchemist,For Whom The Alchemist Exists The Movie,Ta ga Tame no Alchemist,タガタメ,2019,SPRING,MOVIE,1,kitsu_41761,37262,107864,41761,13784,tt9715318,,[597419],763237,completed,1,0,2026-01-23T11:53:13.384000+00:00,
Takopii no Genzai,El pecado original de Takopi,Takopii no Genzai,タコピーの原罪,2025,SPRING,ONA,6,mal_60489,60489,185407,49392,19038,tt36988358,457645,284445,2656626,plantowatch,0,0,2026-08-07T21:10:41.801884+00:00,
Takopii no Genzai,El pecado original de Takopi,Takopii no Genzai,タコピーの原罪,2025,SPRING,ONA,6,kitsu_49392,60489,185407,49392,19038,tt36988358,457645,284445,,plantowatch,0,0,2026-06-30T12:00:29.240000+00:00,
Tate no Yuusha no Nariagari,The Rising of The Shield Hero,Tate no Yuusha no Nariagari,盾の勇者の成り上がり,2019,WINTER,TV,25,mal_35790,35790,99263,13593,13246,tt9529546,353712,83095,695799,completed,25,0,2026-08-07T18:35:38+00:00,
Tate no Yuusha no Nariagari,The Rising of The Shield Hero,Tate no Yuusha no Nariagari,盾の勇者の成り上がり,2019,WINTER,TV,25,kitsu_13593,35790,99263,13593,13246,tt9529546,353712,83095,,watching,22,0,2025-02-15T18:43:10.160000+00:00,
Tate no Yuusha no Nariagari Season 3,The Rising of the Shield Hero 3rd Season,Tate no Yuusha no Nariagari Season 3,盾の勇者の成り上がり 3,2023,FALL,TV,12,mal_40357,40357,111322,42531,15071,tt9529546,353712,83095,1160301,completed,12,0,2026-08-07T18:35:49+00:00,
Tate no Yuusha no Nariagari Season 3,The Rising of the Shield Hero 3rd Season,Tate no Yuusha no Nariagari Season 3,盾の勇者の成り上がり 3,2023,FALL,TV,12,kitsu_42531,40357,111322,42531,15071,tt9529546,353712,83095,,watching,1,0,2025-02-15T18:43:06.666000+00:00,
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,Suppose a Kid From the Last Dungeon Boonies Moved to a Starter Town,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,2021,WINTER,TV,12,mal_40594,40594,112649,42635,15215,tt12898990,386933,100825,1191679,watching,12,0,2026-07-05T13:37:50+00:00,
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,Suppose a Kid From the Last Dungeon Boonies Moved to a Starter Town,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,2021,WINTER,TV,12,kitsu_42635,40594,112649,42635,15215,tt12898990,386933,100825,,watching,12,0,2026-01-24T22:38:57.578000+00:00,
Teen Titans,,Teen Titans,,2003,SUMMER,TV,65,kitsu_7928,,,7928,,,,,,completed,65,0,2018-03-01T05:14:10.332000+00:00,
Tekken: Bloodline,Tekken : Bloodline,Tekken: Bloodline,鉄拳,2022,SUMMER,ONA,6,mal_51347,51347,153906,45985,17578,tt19875850,418001,195530,1980740,completed,6,0,2026-06-30T12:11:38.845000+00:00,
Tekken: Bloodline,Tekken : Bloodline,Tekken: Bloodline,鉄拳,2022,SUMMER,ONA,6,kitsu_45985,51347,153906,45985,17578,tt19875850,418001,195530,,completed,6,0,2026-06-30T12:11:38.845000+00:00,
Tengen Toppa Gurren Lagann,Maiking Break-Through Gurren-Lagann,Tengen Toppa Gurren Lagann,天元突破 グレンラガン,2007,SPRING,TV,27,mal_2001,2001,2001,1801,4575,tt0948103,80096,21729,39552,plantowatch,27,8,2026-07-21T10:00:19+00:00,
Tengen Toppa Gurren Lagann,Maiking Break-Through Gurren-Lagann,Tengen Toppa Gurren Lagann,天元突破 グレンラガン,2007,SPRING,TV,27,kitsu_1801,2001,2001,1801,4575,tt0948103,80096,21729,,completed,27,0,2025-02-15T18:43:47.902000+00:00,
Tengoku Daimakyou,A Journey Beyond Heaven,Tengoku Daimakyou,天国大魔境,2023,SPRING,TV,13,mal_53393,53393,155783,46641,17671,tt22817632,426165,208891,2014822,completed,13,0,2025-03-02T19:26:49+00:00,
Tengoku Daimakyou,A Journey Beyond Heaven,Tengoku Daimakyou,天国大魔境,2023,SPRING,TV,13,kitsu_46641,53393,155783,46641,17671,tt22817632,426165,208891,,completed,13,0,2025-02-15T18:43:47.966000+00:00,
Tenkuu no Shiro Laputa,Laputa - Castle in the Sky,Tenkuu no Shiro Laputa,天空の城ラピュタ,1986,SUMMER,MOVIE,1,mal_513,513,513,472,331,tt0092067,,10515,41683,completed,1,0,2026-07-21T10:00:28+00:00,
Tenkuu no Shiro Laputa,Laputa - Castle in the Sky,Tenkuu no Shiro Laputa,天空の城ラピュタ,1986,SUMMER,MOVIE,1,kitsu_472,513,513,472,331,tt0092067,,[10515],41683,completed,1,0,2025-02-15T18:42:59.464000+00:00,
Tenkuu Shinpan,High-Rise Invasion Survival,Tenkuu Shinpan,天空侵犯,2021,WINTER,ONA,12,mal_43690,43690,125428,43703,15811,tt13352232,391006,112163,1465463,plantowatch,0,0,2026-08-07T21:10:41.801528+00:00,
Tenkuu Shinpan,High-Rise Invasion Survival,Tenkuu Shinpan,天空侵犯,2021,WINTER,ONA,12,kitsu_43703,43690,125428,43703,15811,tt13352232,391006,112163,,plantowatch,0,0,2023-08-21T19:50:09.606000+00:00,
"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",世界最強になりました~,2022,SUMMER,TV,12,mal_47163,47163,129192,44015,16030,tt15441076,402637,117889,1536157,watching,12,0,2026-07-05T13:37:58+00:00,
"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",世界最強になりました~,2022,SUMMER,TV,12,kitsu_44015,47163,129192,44015,16030,tt15441076,402637,117889,,watching,12,0,2026-01-24T22:39:05.777000+00:00,
Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,Chronicles of an Aristocrat Reborn in Another World: The Apostle of the Gods Who Know No Self-Restraint,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,転生貴族の異世界冒険録 ~自重を知らない神々の使徒~,2023,SPRING,TV,12,mal_52608,52608,153332,46307,17552,tt27404658,423094,207493,1967682,completed,12,0,2026-07-06T10:21:27+00:00,
"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World","Tensei Kizoku, Kantei Skill de Nariagaru","転生貴族, 鑑定スキルで成り上がる",2024,SPRING,TV,12,mal_55265,55265,164702,47481,18026,tt31975847,434704,237150,2160736,completed,12,6,2026-06-30T11:55:37.515000+00:00,
"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World","Tensei Kizoku, Kantei Skill de Nariagaru","転生貴族, 鑑定スキルで成り上がる",2024,SPRING,TV,12,kitsu_47481,55265,164702,47481,18026,tt31975847,434704,237150,,completed,12,0,2026-06-30T11:55:37.515000+00:00,
"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2","Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","転生貴族, 鑑定スキルで成り上がる (2024)",2024,FALL,TV,12,mal_59131,59131,178434,48979,18707,tt31975847,434704,237150,2498878,completed,12,0,2025-03-02T19:27:07+00:00,
"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2","Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","転生貴族, 鑑定スキルで成り上がる (2024)",2024,FALL,TV,12,kitsu_48979,59131,178434,48979,18707,tt31975847,434704,237150,,completed,12,0,2025-02-15T18:43:05.683000+00:00,
"Tensei shita Daiseijo wa, Seijo de Aru Koto wo Hitakakusu",A Tale of the Great Saint,"Tensei shita Daiseijo wa, Seijo de Aru Koto wo Hitakakusu",聖女であることをひた隠す,2026,FALL,TV,12,mal_61153,61153,187402,,19201,tt38939893,461059,285899,2733174,plantowatch,0,0,2026-08-07T21:10:41.801900+00:00,
"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",気ままに魔術を極めます,2024,SPRING,TV,12,mal_53516,53516,156415,46704,17702,tt31624309,426834,213830,2028052,watching,12,0,2026-01-24T22:40:11.921000+00:00,
"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",気ままに魔術を極めます,2024,SPRING,TV,12,kitsu_46704,53516,156415,46704,17702,tt31624309,426834,213830,,watching,12,0,2026-01-24T22:40:11.921000+00:00,
"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability : Season 2,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",気ままに魔術を極めます 2,2025,SUMMER,TV,12,mal_59095,59095,178090,48968,18694,tt31624309,426834,213830,2494340,completed,12,0,2026-07-21T18:20:16+00:00,
"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability : Season 2,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",気ままに魔術を極めます 2,2025,SUMMER,TV,12,kitsu_48968,59095,178090,48968,18694,tt31624309,426834,213830,,watching,6,0,2026-01-23T11:53:07.812000+00:00,
Tensei shitara Dragon no Tamago datta,Reincarnated as a Dragon Hatchling,Tensei shitara Dragon no Tamago datta,転生したらドラゴンの卵だった,2026,WINTER,TV,12,mal_61207,61207,187941,50466,19217,tt38940229,461466,285291,2735132,completed,12,0,2026-07-06T13:45:28+00:00,
Tensei shitara Dragon no Tamago datta,Reincarnated as a Dragon Hatchling,Tensei shitara Dragon no Tamago datta,転生したらドラゴンの卵だった,2026,WINTER,TV,12,kitsu_50466,61207,187941,50466,19217,tt38940229,461466,285291,,watching,11,0,2026-06-30T11:49:55.599000+00:00,
Tensei shitara Ken deshita,I Became the Sword by Transmigrating,Tensei shitara Ken deshita,転生したら剣でした,2022,FALL,TV,12,mal_49891,49891,139587,45242,16785,tt15483602,410378,134667,1736387,plantowatch,0,0,2026-08-07T21:10:41.801619+00:00,
Tensei shitara Ken deshita,I Became the Sword by Transmigrating,Tensei shitara Ken deshita,転生したら剣でした,2022,FALL,TV,12,kitsu_45242,49891,139587,45242,16785,tt15483602,410378,134667,,plantowatch,0,0,2024-11-25T09:28:07.667000+00:00,
Tensei shitara Slime Datta Ken,Meine Wiedergeburt als Schleim in einer anderen Welt,Tensei shitara Slime Datta Ken,転スラ,2018,FALL,TV,24,mal_37430,37430,101280,41024,13871,tt9054364,352408,82684,777867,completed,24,0,2026-07-05T13:37:44+00:00,
Tensei shitara Slime Datta Ken,Meine Wiedergeburt als Schleim in einer anderen Welt,Tensei shitara Slime Datta Ken,転スラ,2018,FALL,TV,24,kitsu_41024,37430,101280,41024,13871,tt9054364,352408,82684,,completed,24,0,2025-02-15T18:43:00.691000+00:00,
Tensei shitara Slime Datta Ken 2nd Season,Tensei Shitara Slime Datta Ken 2nd Season Part 1,Tensei shitara Slime Datta Ken 2nd Season,転スラ2,2021,WINTER,TV,12,mal_39551,39551,108511,42196,14767,tt9054364,352408,82684,1060335,completed,12,0,2026-07-02T01:15:14+00:00,
Tensei shitara Slime Datta Ken 2nd Season,Tensei Shitara Slime Datta Ken 2nd Season Part 1,Tensei shitara Slime Datta Ken 2nd Season,転スラ2,2021,WINTER,TV,12,kitsu_42196,39551,108511,42196,14767,tt9054364,352408,82684,,completed,12,0,2026-01-23T11:53:33.598000+00:00,
Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Tensei shitara Slime Datta Ken 2nd Season Part 2,転スラ 2,2021,SUMMER,TV,12,mal_41487,41487,116742,43361,15456,tt9054364,352408,82684,1301569,completed,12,0,2026-06-30T12:10:42.104000+00:00,
Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Tensei shitara Slime Datta Ken 2nd Season Part 2,転スラ 2,2021,SUMMER,TV,12,kitsu_43361,41487,116742,43361,15456,tt9054364,352408,82684,,completed,12,0,2026-06-30T12:10:42.104000+00:00,
Tensei shitara Slime Datta Ken 3rd Season,That Time I Got Reincarnated as a Slime Season 3,Tensei shitara Slime Datta Ken 3rd Season,転スラ 3,2024,SPRING,TV,24,mal_53580,53580,156822,46729,17709,tt9054364,352408,82684,2031512,completed,24,0,2026-07-02T01:15:18+00:00,
Tensei shitara Slime Datta Ken 3rd Season,That Time I Got Reincarnated as a Slime Season 3,Tensei shitara Slime Datta Ken 3rd Season,転スラ 3,2024,SPRING,TV,24,kitsu_46729,53580,156822,46729,17709,tt9054364,352408,82684,,completed,24,0,2025-02-15T18:43:48.146000+00:00,
Tensei shitara Slime Datta Ken 4th Season,That Time I Got Reincarnated as a Slime Season 4,Tensei shitara Slime Datta Ken 4th Season,転スラ 4,2026,SPRING,TV,12,mal_59970,59970,182205,49235,18884,tt9054364,352408,82684,2969868,watching,17,0,2026-08-07T16:33:55+00:00,
Tensei shitara Slime Datta Ken 4th Season,That Time I Got Reincarnated as a Slime Season 4,Tensei shitara Slime Datta Ken 4th Season,転スラ 4,2026,SPRING,TV,12,kitsu_49235,59970,182205,49235,18884,tt9054364,352408,82684,,watching,13,0,2026-07-05T13:26:42.836000+00:00,
Tensei shitara Slime Datta Ken Movie 2: Soukai no Namida-hen,That Time I Got Reincarnated as a Slime the Movie: The Movie - Tears of the Azure Sea,Tensei shitara Slime Datta Ken Movie 2: Soukai no Namida-hen,劇場版 転生したらスライムだった件 蒼海の涙編,2026,WINTER,MOVIE,1,mal_59971,59971,182206,49236,18885,tt38650409,,1363974,2704960,plantowatch,0,0,2026-08-07T21:10:41.801894+00:00,
